"TOA5","CR1000","CR1000","53630","CR1000.Std.25","CPU:moisture_depth_AM1632_v13.cr1","6207","DatoutCS655"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1_Avg","PA_1_Avg","VR_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","P_2_Avg","PA_2_Avg","VR_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg","P_3_Avg","PA_3_Avg","VR_3_Avg","VWC_4_Avg","EC_4_Avg","T_4_Avg","P_4_Avg","PA_4_Avg","VR_4_Avg","VWC_5_Avg","EC_5_Avg","T_5_Avg","P_5_Avg","PA_5_Avg","VR_5_Avg","VWC_6_Avg","EC_6_Avg","T_6_Avg","P_6_Avg","PA_6_Avg","VR_6_Avg","VWC_7_Avg","EC_7_Avg","T_7_Avg","P_7_Avg","PA_7_Avg","VR_7_Avg","VWC_8_Avg","EC_8_Avg","T_8_Avg","P_8_Avg","PA_8_Avg","VR_8_Avg","VWC_9_Avg","EC_9_Avg","T_9_Avg","P_9_Avg","PA_9_Avg","VR_9_Avg","VWC_10_Avg","EC_10_Avg","T_10_Avg","P_10_Avg","PA_10_Avg","VR_10_Avg","VWC_11_Avg","EC_11_Avg","T_11_Avg","P_11_Avg","PA_11_Avg","VR_11_Avg","VWC_12_Avg","EC_12_Avg","T_12_Avg","P_12_Avg","PA_12_Avg","VR_12_Avg","VWC_13_Avg","EC_13_Avg","T_13_Avg","P_13_Avg","PA_13_Avg","VR_13_Avg","VWC_14_Avg","EC_14_Avg","T_14_Avg","P_14_Avg","PA_14_Avg","VR_14_Avg","VWC_15_Avg","EC_15_Avg","T_15_Avg","P_15_Avg","PA_15_Avg","VR_15_Avg","VWC_16_Avg","EC_16_Avg","T_16_Avg","P_16_Avg","PA_16_Avg","VR_16_Avg","VWC_17_Avg","EC_17_Avg","T_17_Avg","P_17_Avg","PA_17_Avg","VR_17_Avg","VWC_18_Avg","EC_18_Avg","T_18_Avg","P_18_Avg","PA_18_Avg","VR_18_Avg","VWC_1_Std","EC_1_Std","T_1_Std","P_1_Std","PA_1_Std","VR_1_Std","VWC_2_Std","EC_2_Std","T_2_Std","P_2_Std","PA_2_Std","VR_2_Std","VWC_3_Std","EC_3_Std","T_3_Std","P_3_Std","PA_3_Std","VR_3_Std","VWC_4_Std","EC_4_Std","T_4_Std","P_4_Std","PA_4_Std","VR_4_Std","VWC_5_Std","EC_5_Std","T_5_Std","P_5_Std","PA_5_Std","VR_5_Std","VWC_6_Std","EC_6_Std","T_6_Std","P_6_Std","PA_6_Std","VR_6_Std","VWC_7_Std","EC_7_Std","T_7_Std","P_7_Std","PA_7_Std","VR_7_Std","VWC_8_Std","EC_8_Std","T_8_Std","P_8_Std","PA_8_Std","VR_8_Std","VWC_9_Std","EC_9_Std","T_9_Std","P_9_Std","PA_9_Std","VR_9_Std","VWC_10_Std","EC_10_Std","T_10_Std","P_10_Std","PA_10_Std","VR_10_Std","VWC_11_Std","EC_11_Std","T_11_Std","P_11_Std","PA_11_Std","VR_11_Std","VWC_12_Std","EC_12_Std","T_12_Std","P_12_Std","PA_12_Std","VR_12_Std","VWC_13_Std","EC_13_Std","T_13_Std","P_13_Std","PA_13_Std","VR_13_Std","VWC_14_Std","EC_14_Std","T_14_Std","P_14_Std","PA_14_Std","VR_14_Std","VWC_15_Std","EC_15_Std","T_15_Std","P_15_Std","PA_15_Std","VR_15_Std","VWC_16_Std","EC_16_Std","T_16_Std","P_16_Std","PA_16_Std","VR_16_Std","VWC_17_Std","EC_17_Std","T_17_Std","P_17_Std","PA_17_Std","VR_17_Std","VWC_18_Std","EC_18_Std","T_18_Std","P_18_Std","PA_18_Std","VR_18_Std","VW_1_Avg","PA_uS_1_Avg","VW_2_Avg","PA_uS_2_Avg","VW_1_Std","PA_uS_1_Std","VW_2_Std","PA_uS_2_Std","BattV_Min","BattV_TMn","PTemp_C_Max","PTemp_C_TMx"
"2016-08-03 19:00:00",50,0.293,0.026,23.95,16.13,1.648,1.033,0.44,0.041,23.92,29.53,1.937,1.051,0.425,0.037,23.61,27.69,1.893,1.047,0.455,0.041,23.65,31.47,1.975,1.052,0.472,0.038,23.91,33.92,2.026,1.048,0.417,0.028,23.77,26.74,1.882,1.035,0.426,0.039,23.8,27.84,1.904,1.046,0.454,0.041,23.68,31.34,1.973,1.051,0.313,0.019,23.59,17.53,1.676,1.024,0.511,0.377,23.39,40.07,2.111,1.477,0.519,0.307,23.29,41.52,2.151,1.395,0.498,0.228,23.15,37.87,2.096,1.289,0.5,0.225,23.36,38.19,2.096,1.287,0.146,0.063,23.22,7.922,1.408,1.08,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.016,0.021,0.001,0,0,0,0.021,0,0,0,0,0,0.008,0.021,0,0,0,0,0.014,0,0,0,0,0,0.014,0.027,0,0,0,0,0.008,0,0,0,0,0,0.014,0.028,0.001,0,0,0,0.017,0.001,0,0,0,0,0.01,0,0,0,0,0.001,0.011,0.001,0,0.002,0,0.001,0.01,0.001,0,0.001,0,0.001,0.015,0.001,0,0.001,0,0.001,0.016,0.001,0,0.001,0,0,0.012,0.017,0.001,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.56,"2016-08-03 18:05:00",26.07,"2016-08-03 18:05:00"
"2016-08-03 20:00:00",51,0.293,0.026,23.96,16.12,1.648,1.033,0.44,0.041,23.91,29.53,1.937,1.051,0.425,0.037,23.61,27.64,1.892,1.047,0.455,0.041,23.63,31.47,1.975,1.052,0.472,0.039,23.93,33.85,2.025,1.048,0.417,0.028,23.77,26.74,1.882,1.035,0.426,0.039,23.81,27.81,1.903,1.046,0.454,0.041,23.7,31.34,1.973,1.051,0.313,0.019,23.6,17.53,1.676,1.024,0.511,0.379,23.39,40.07,2.111,1.479,0.519,0.307,23.29,41.52,2.151,1.395,0.497,0.227,23.15,37.81,2.094,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.146,0.063,23.22,7.902,1.407,1.08,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.013,0,0,0,0,0,0.011,0,0,0,0,0,0.012,0,0,0,0,0,0.01,0.023,0,0,0,0,0.007,0,0,0,0,0,0.011,0,0,0,0,0,0.019,0.001,0,0.001,0,0,0.008,0,0,0,0,0.002,0.014,0.001,0,0.002,0,0.001,0.01,0.002,0,0.001,0,0.002,0.014,0.019,0,0.002,0,0.001,0.019,0.001,0,0.001,0,0,0.012,0.003,0,0.001,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.54,"2016-08-03 19:45:00",25.37,"2016-08-03 19:05:00"
"2016-08-03 21:00:00",52,0.292,0.026,23.95,16.07,1.647,1.033,0.44,0.041,23.91,29.48,1.936,1.051,0.425,0.037,23.61,27.64,1.892,1.047,0.455,0.041,23.64,31.47,1.975,1.051,0.472,0.039,23.94,33.78,2.023,1.048,0.417,0.027,23.76,26.74,1.882,1.035,0.426,0.039,23.8,27.81,1.903,1.046,0.454,0.04,23.69,31.34,1.973,1.051,0.313,0.019,23.59,17.53,1.676,1.024,0.511,0.378,23.4,40.07,2.111,1.477,0.519,0.307,23.28,41.52,2.151,1.395,0.497,0.227,23.15,37.8,2.094,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.145,0.063,23.22,7.884,1.407,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.011,0,0,0,0,0,0.016,0.022,0,0,0,0,0.012,0,0,0,0,0,0.012,0,0,0,0,0,0.013,0.001,0,0,0,0,0.009,0,0,0,0,0,0.019,0,0,0,0,0,0.015,0,0,0,0,0,0.006,0,0,0,0,0.001,0.017,0.001,0,0.001,0,0.001,0.008,0.002,0,0.001,0,0.001,0.018,0.001,0,0.001,0,0.001,0.013,0.001,0,0.001,0,0,0.013,0.016,0.001,0.001,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.54,"2016-08-03 20:05:00",24.66,"2016-08-03 20:05:00"
"2016-08-03 22:00:00",53,0.292,0.026,23.96,16.06,1.647,1.033,0.44,0.041,23.91,29.47,1.936,1.051,0.425,0.037,23.61,27.64,1.892,1.047,0.455,0.041,23.63,31.47,1.975,1.052,0.471,0.038,23.97,33.73,2.022,1.048,0.417,0.028,23.77,26.74,1.882,1.035,0.426,0.039,23.8,27.81,1.903,1.046,0.454,0.041,23.68,31.34,1.973,1.051,0.313,0.019,23.6,17.53,1.676,1.024,0.511,0.377,23.41,40.07,2.111,1.477,0.519,0.307,23.29,41.54,2.151,1.396,0.497,0.227,23.14,37.8,2.094,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.145,0.063,23.21,7.869,1.406,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.011,0.016,0,0,0,0,0.016,0,0,0,0,0,0.011,0,0,0,0,0,0.014,0,0,0,0,0,0.013,0.023,0,0,0,0,0.012,0,0,0,0,0,0.016,0,0,0,0,0,0.011,0.001,0,0,0,0,0.009,0,0,0,0,0.001,0.018,0.001,0,0.001,0,0.001,0.007,0.034,0.001,0.001,0,0.001,0.023,0.002,0,0.001,0,0,0.011,0.001,0,0.001,0,0,0.017,0.001,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.54,"2016-08-03 21:10:00",24.39,"2016-08-03 21:05:00"
"2016-08-03 23:00:00",54,0.291,0.026,23.95,16.03,1.646,1.033,0.44,0.041,23.91,29.47,1.936,1.051,0.425,0.037,23.61,27.64,1.892,1.047,0.455,0.041,23.63,31.47,1.975,1.052,0.471,0.038,23.98,33.68,2.021,1.048,0.417,0.027,23.77,26.74,1.882,1.035,0.426,0.039,23.81,27.81,1.903,1.046,0.454,0.041,23.69,31.34,1.973,1.051,0.313,0.019,23.6,17.53,1.676,1.024,0.511,0.378,23.41,40.07,2.111,1.477,0.519,0.307,23.28,41.59,2.152,1.396,0.497,0.227,23.16,37.8,2.094,1.287,0.5,0.225,23.35,38.19,2.096,1.287,0.145,0.063,23.21,7.861,1.406,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.009,0,0,0,0,0,0.014,0,0,0,0,0,0.018,0,0,0,0,0,0.014,0.029,0.001,0,0,0,0.011,0.015,0,0,0,0,0.009,0,0,0,0,0,0.015,0,0,0,0,0,0.01,0,0,0,0,0.001,0.017,0,0,0.001,0,0.001,0.009,0.001,0,0.001,0,0,0.012,0.001,0,0,0,0,0.009,0,0,0,0,0,0.016,0.015,0.001,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.53,"2016-08-03 22:40:00",23.96,"2016-08-03 22:05:00"
"2016-08-04 00:00:00",55,0.291,0.026,23.97,16.03,1.646,1.033,0.44,0.041,23.91,29.47,1.936,1.051,0.425,0.037,23.61,27.64,1.892,1.047,0.455,0.041,23.64,31.47,1.975,1.052,0.471,0.038,23.98,33.64,2.021,1.048,0.416,0.027,23.77,26.69,1.881,1.035,0.426,0.039,23.8,27.77,1.902,1.046,0.454,0.041,23.69,31.34,1.973,1.051,0.313,0.019,23.6,17.53,1.676,1.024,0.511,0.378,23.41,40.07,2.111,1.478,0.519,0.307,23.29,41.59,2.152,1.395,0.497,0.227,23.15,37.76,2.094,1.288,0.5,0.225,23.37,38.19,2.096,1.287,0.144,0.063,23.22,7.836,1.405,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.014,0,0,0,0,0,0.012,0,0,0,0,0,0.013,0,0,0,0,0,0.019,0,0,0,0,0,0.015,0.029,0.001,0,0,0,0.009,0,0,0,0,0,0.014,0.021,0,0,0,0,0.01,0,0,0,0,0,0.015,0,0,0,0,0.001,0.016,0.001,0,0.002,0,0,0.021,0.001,0,0,0,0.001,0.019,0.033,0.001,0.001,0,0,0.011,0.001,0,0,0,0,0.009,0.001,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.53,"2016-08-03 23:10:00",23.9,"2016-08-04 00:00:00"
"2016-08-04 01:00:00",56,0.291,0.026,23.96,15.98,1.645,1.033,0.44,0.041,23.91,29.42,1.935,1.051,0.424,0.037,23.61,27.59,1.891,1.047,0.455,0.041,23.64,31.47,1.975,1.052,0.47,0.038,23.99,33.59,2.02,1.048,0.416,0.027,23.77,26.69,1.881,1.035,0.426,0.038,23.79,27.76,1.902,1.046,0.454,0.041,23.69,31.34,1.973,1.051,0.313,0.019,23.6,17.51,1.676,1.024,0.511,0.378,23.42,40.07,2.111,1.477,0.519,0.307,23.29,41.59,2.152,1.395,0.497,0.227,23.15,37.74,2.093,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.144,0.063,23.22,7.837,1.405,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.019,0.001,0,0,0,0,0.015,0.016,0,0,0,0,0.01,0.016,0,0,0,0,0.007,0,0,0,0,0,0.011,0.023,0,0,0,0,0.009,0,0,0,0,0,0.014,0,0,0,0,0,0.017,0,0,0,0,0,0.013,0.023,0.001,0,0,0,0.017,0,0,0.001,0,0,0.015,0.001,0,0,0,0.001,0.011,0.001,0,0.001,0,0,0.015,0,0,0,0,0,0.009,0.001,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.52,"2016-08-04 00:15:00",23.9,"2016-08-04 00:05:00"
"2016-08-04 02:00:00",57,0.291,0.026,23.96,15.98,1.645,1.033,0.439,0.041,23.9,29.42,1.935,1.051,0.424,0.037,23.62,27.58,1.891,1.047,0.455,0.041,23.64,31.47,1.975,1.052,0.47,0.038,23.98,33.53,2.019,1.048,0.416,0.027,23.78,26.69,1.881,1.035,0.426,0.038,23.8,27.76,1.902,1.046,0.454,0.041,23.69,31.34,1.973,1.051,0.312,0.019,23.6,17.49,1.675,1.024,0.511,0.378,23.41,40.07,2.111,1.478,0.519,0.307,23.29,41.59,2.152,1.396,0.497,0.227,23.16,37.74,2.093,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.144,0.063,23.22,7.832,1.405,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.009,0,0,0,0,0,0.012,0,0,0,0,0,0.017,0,0,0,0,0,0.013,0,0,0,0,0,0.009,0,0,0,0,0,0.013,0,0,0,0,0,0.022,0,0,0,0,0,0.01,0,0,0,0,0.001,0.015,0.001,0,0.002,0,0,0.009,0.001,0,0,0,0.001,0.013,0.001,0,0.001,0,0,0.013,0,0,0,0,0,0.012,0.013,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.52,"2016-08-04 01:20:00",23.84,"2016-08-04 01:05:00"
"2016-08-04 03:00:00",58,0.29,0.026,23.96,15.95,1.644,1.033,0.439,0.041,23.91,29.42,1.935,1.051,0.424,0.037,23.61,27.58,1.891,1.047,0.455,0.041,23.64,31.46,1.974,1.052,0.47,0.038,23.98,33.5,2.018,1.048,0.416,0.027,23.78,26.69,1.881,1.035,0.426,0.039,23.8,27.76,1.902,1.046,0.454,0.041,23.7,31.29,1.972,1.051,0.312,0.019,23.61,17.49,1.675,1.024,0.511,0.378,23.43,40.07,2.111,1.478,0.519,0.307,23.29,41.59,2.152,1.395,0.497,0.227,23.16,37.74,2.093,1.288,0.5,0.225,23.36,38.19,2.096,1.287,0.143,0.063,23.22,7.803,1.404,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.012,0.019,0.001,0,0,0,0.013,0,0,0,0,0,0.018,0,0,0,0,0,0.008,0.026,0,0,0,0,0.008,0.031,0.001,0,0,0,0.01,0,0,0,0,0,0.017,0,0,0,0,0,0.023,0.017,0,0,0,0,0.01,0,0,0,0,0.001,0.011,0.001,0,0.002,0,0,0.013,0,0,0,0,0.001,0.011,0.002,0,0.001,0,0,0.009,0,0,0,0,0,0.013,0.001,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.5,"2016-08-04 02:20:00",23.7,"2016-08-04 02:05:00"
"2016-08-04 04:00:00",59,0.29,0.026,23.97,15.94,1.643,1.033,0.439,0.041,23.91,29.42,1.935,1.051,0.424,0.037,23.61,27.58,1.891,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.99,33.47,2.018,1.048,0.416,0.028,23.78,26.69,1.881,1.035,0.426,0.039,23.8,27.75,1.902,1.046,0.454,0.041,23.68,31.28,1.972,1.051,0.312,0.019,23.6,17.49,1.675,1.024,0.511,0.378,23.43,40.07,2.111,1.478,0.519,0.307,23.29,41.59,2.152,1.396,0.497,0.227,23.15,37.74,2.093,1.287,0.5,0.225,23.36,38.19,2.096,1.287,0.143,0.063,23.21,7.803,1.404,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.017,0,0,0,0,0,0.014,0,0,0,0,0,0.018,0,0,0,0,0,0.009,0,0,0,0,0,0.013,0,0,0,0,0,0.005,0,0,0,0,0,0.01,0.016,0,0,0,0,0.017,0,0,0,0,0,0.011,0,0,0,0,0,0.012,0,0,0,0,0,0.009,0.001,0,0,0,0.001,0.013,0.001,0,0.001,0,0,0.015,0,0,0,0,0,0.015,0.001,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.5,"2016-08-04 03:40:00",23.64,"2016-08-04 03:05:00"
"2016-08-04 05:00:00",60,0.29,0.026,23.97,15.93,1.643,1.033,0.439,0.041,23.92,29.36,1.934,1.051,0.424,0.037,23.61,27.58,1.891,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.97,33.47,2.018,1.048,0.416,0.027,23.78,26.68,1.881,1.035,0.425,0.039,23.8,27.7,1.901,1.046,0.454,0.041,23.69,31.28,1.972,1.051,0.312,0.019,23.6,17.49,1.675,1.024,0.511,0.378,23.43,40.07,2.111,1.478,0.519,0.307,23.29,41.59,2.152,1.396,0.497,0.226,23.15,37.74,2.093,1.287,0.5,0.225,23.36,38.19,2.096,1.287,0.143,0.063,23.22,7.803,1.404,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.015,0.021,0.001,0,0,0,0.012,0,0,0,0,0,0.02,0,0,0,0,0,0.009,0,0,0,0,0,0.019,0,0,0,0,0,0.006,0.021,0,0,0,0,0.015,0,0,0,0,0,0.015,0,0,0,0,0,0.014,0,0,0,0,0.001,0.012,0.001,0,0.001,0,0.001,0.011,0.001,0,0.001,0,0,0.018,0,0,0,0,0,0.013,0,0,0,0,0,0.01,0.002,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.5,"2016-08-04 04:05:00",23.7,"2016-08-04 04:50:00"
"2016-08-04 06:00:00",61,0.29,0.026,23.97,15.9,1.642,1.033,0.439,0.041,23.91,29.36,1.934,1.051,0.424,0.037,23.62,27.53,1.89,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.97,33.41,2.016,1.048,0.416,0.027,23.78,26.63,1.88,1.035,0.425,0.039,23.8,27.7,1.901,1.046,0.454,0.041,23.69,31.28,1.972,1.051,0.312,0.019,23.61,17.49,1.675,1.024,0.511,0.378,23.44,40.07,2.111,1.477,0.519,0.307,23.29,41.59,2.152,1.396,0.496,0.227,23.16,37.68,2.092,1.288,0.5,0.225,23.37,38.19,2.096,1.287,0.143,0.063,23.22,7.775,1.403,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.014,0,0,0,0,0,0.014,0,0,0,0,0,0.018,0.021,0,0,0,0,0.011,0,0,0,0,0,0.014,0.031,0.001,0,0,0,0.009,0,0,0,0,0,0.013,0,0,0,0,0,0.015,0,0,0,0,0,0.017,0,0,0,0,0.001,0.014,0.001,0,0.001,0,0.001,0.009,0.002,0,0.001,0,0.001,0.02,0.025,0,0.001,0,0.001,0.013,0.001,0,0.001,0,0.001,0.016,0.013,0,0.001,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.5,"2016-08-04 05:35:00",23.72,"2016-08-04 05:05:00"
"2016-08-04 07:00:00",62,0.29,0.026,23.98,15.9,1.642,1.033,0.439,0.041,23.9,29.36,1.934,1.051,0.424,0.037,23.61,27.53,1.89,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.95,33.36,2.015,1.048,0.416,0.027,23.78,26.63,1.88,1.035,0.425,0.038,23.8,27.7,1.901,1.046,0.454,0.041,23.68,31.28,1.972,1.051,0.312,0.019,23.6,17.49,1.675,1.024,0.511,0.378,23.43,40.07,2.111,1.477,0.519,0.307,23.29,41.59,2.152,1.395,0.496,0.227,23.15,37.67,2.092,1.287,0.5,0.225,23.37,38.19,2.096,1.287,0.143,0.063,23.22,7.769,1.403,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.015,0,0,0,0,0,0.017,0,0,0,0,0,0.009,0,0,0,0,0,0.016,0.023,0,0,0,0,0.008,0,0,0,0,0,0.012,0,0,0,0,0,0.013,0.001,0,0,0,0,0.014,0,0,0,0,0.001,0.016,0.001,0,0.001,0,0.001,0.011,0.002,0,0.001,0,0.001,0.016,0.001,0,0.001,0,0,0.007,0.001,0,0.001,0,0,0.019,0.002,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.49,"2016-08-04 06:20:00",23.72,"2016-08-04 06:05:00"
"2016-08-04 08:00:00",63,0.289,0.026,23.99,15.87,1.642,1.033,0.439,0.041,23.91,29.36,1.934,1.051,0.424,0.037,23.61,27.53,1.89,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.95,33.34,2.015,1.048,0.416,0.027,23.78,26.63,1.88,1.035,0.425,0.039,23.8,27.7,1.901,1.046,0.454,0.041,23.69,31.28,1.972,1.051,0.312,0.019,23.6,17.49,1.675,1.024,0.511,0.379,23.43,40.07,2.111,1.479,0.519,0.308,23.29,41.59,2.152,1.396,0.496,0.226,23.15,37.67,2.092,1.287,0.5,0.225,23.37,38.2,2.096,1.287,0.143,0.063,23.22,7.771,1.403,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.009,0.022,0.001,0,0,0,0.012,0,0,0,0,0,0.013,0,0,0,0,0,0.008,0,0,0,0,0,0.017,0.047,0.001,0,0,0,0.008,0,0,0,0,0,0.009,0,0,0,0,0,0.015,0,0,0,0,0,0.008,0,0,0,0,0.002,0.016,0.002,0,0.003,0,0.001,0.008,0.001,0,0.001,0,0.001,0.014,0.002,0,0.002,0,0.001,0.013,0.019,0,0.001,0,0,0.01,0.002,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.49,"2016-08-04 07:10:00",23.75,"2016-08-04 07:05:00"
"2016-08-04 09:00:00",64,0.289,0.026,23.97,15.85,1.641,1.033,0.439,0.041,23.91,29.32,1.933,1.051,0.424,0.037,23.62,27.53,1.89,1.047,0.455,0.041,23.64,31.41,1.973,1.052,0.469,0.038,23.94,33.35,2.015,1.048,0.416,0.028,23.79,26.63,1.88,1.035,0.425,0.038,23.79,27.7,1.901,1.046,0.454,0.041,23.69,31.28,1.972,1.051,0.312,0.019,23.6,17.46,1.674,1.024,0.511,0.379,23.43,40.07,2.111,1.478,0.519,0.308,23.29,41.59,2.152,1.396,0.496,0.227,23.16,37.67,2.092,1.287,0.5,0.225,23.37,38.23,2.096,1.287,0.143,0.063,23.21,7.765,1.402,1.079,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,0,0,0.009,0,0,0,0,0,0.015,0.027,0.001,0,0,0,0.013,0,0,0,0,0,0.008,0,0,0,0,0,0.01,0,0,0,0,0,0.007,0,0,0,0,0,0.02,0,0,0,0,0,0.017,0.001,0,0,0,0,0.015,0.023,0.001,0,0,0.002,0.013,0.001,0,0.002,0,0.001,0.01,0.002,0,0.001,0,0.001,0.015,0.001,0,0.001,0,0.001,0.011,0.033,0.001,0.001,0,0,0.008,0.013,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",11.49,"2016-08-04 08:10:00",23.9,"2016-08-04 09:00:00"
