"Date","DayCount","TopoLocation","Drought","N","meanSoilMoisture","sdSoilMoisture","seSoilMoisture","ciSoilMoisture","DroughtTimePds"
2015-03-30,131,"5","Pre-drought",5,0.40325,0.0384885895789617,0.0172126205313297,0.0477898960218373,"Pre-Drought"
2015-03-30,131,"6","Pre-drought",5,0.417583333333333,0.0552852451684292,0.0247243132698699,0.0686456985575072,"Pre-Drought"
2015-03-30,131,"7","Pre-drought",5,0.48825,0.0257599764923976,0.0115202117071595,0.0319852354051854,"Pre-Drought"
2015-03-31,132,"1","Pre-drought",5,0.252083333333333,0.0202544576712278,0.00905806884005148,0.0251492308935056,"Pre-Drought"
2015-03-31,132,"2","Pre-drought",5,0.375333333333333,0.0569435636788255,0.0254659358533884,0.0707047729494212,"Pre-Drought"
2015-03-31,132,"3","Pre-drought",5,0.365166666666667,0.0489539891689691,0.0218928895103207,0.0607844059195659,"Pre-Drought"
2015-03-31,132,"4","Pre-drought",5,0.434333333333333,0.0265926707738976,0.0118926039107414,0.0330191619160341,"Pre-Drought"
2015-03-31,132,"5","Pre-drought",5,0.391,0.0436144726234565,0.0195049851177705,0.0541545204571896,"Pre-Drought"
2015-03-31,132,"6","Pre-drought",5,0.406083333333333,0.0520371461874432,0.0232717192460434,0.0646126509902145,"Pre-Drought"
2015-03-31,132,"7","Pre-drought",5,0.482083333333333,0.0275913885519054,0.012339244079134,0.0342592338253524,"Pre-Drought"
2015-04-01,133,"1","Pre-drought",5,0.248333333333333,0.0209330944784674,0.00936156444665572,0.025991869784911,"Pre-Drought"
2015-04-01,133,"2","Pre-drought",5,0.366333333333334,0.057754118419767,0.0258284269534343,0.0717112095898215,"Pre-Drought"
2015-04-01,133,"3","Pre-drought",5,0.359333333333333,0.0524707259653735,0.0234656220174677,0.0651510113908197,"Pre-Drought"
2015-04-01,133,"4","Pre-drought",5,0.425666666666667,0.0263483606911533,0.0117833451202204,0.0327158108818923,"Pre-Drought"
2015-04-01,133,"5","Pre-drought",5,0.390166666666667,0.0435905825711116,0.0194943011615646,0.0541248570392778,"Pre-Drought"
2015-04-01,133,"6","Pre-drought",5,0.398666666666667,0.0525185152536176,0.0234869940368897,0.0652103496295322,"Pre-Drought"
2015-04-01,133,"7","Pre-drought",5,0.482583333333333,0.0270951897124851,0.0121173372120739,0.0336431215904937,"Pre-Drought"
2015-04-02,134,"1","Pre-drought",5,0.271916666666667,0.0420158286971842,0.018790049819578,0.0521695418479901,"Pre-Drought"
2015-04-02,134,"2","Pre-drought",5,0.383583333333333,0.0598990759991801,0.0267876811447185,0.074374526193853,"Pre-Drought"
2015-04-02,134,"3","Pre-drought",5,0.390166666666667,0.0528736701960436,0.0236458241556516,0.0656513327353267,"Pre-Drought"
2015-04-02,134,"4","Pre-drought",5,0.44825,0.0266624345600071,0.0119238032243631,0.0331057850976246,"Pre-Drought"
2015-04-02,134,"5","Pre-drought",5,0.412166666666667,0.0249676874513174,0.0111658892764228,0.0310014786267047,"Pre-Drought"
2015-04-02,134,"6","Pre-drought",5,0.4315,0.0461114666987628,0.0206216748161303,0.0572549481042255,"Pre-Drought"
2015-04-02,134,"7","Pre-drought",5,0.495666666666667,0.0152000548244624,0.00679767116984431,0.0188733608462584,"Pre-Drought"
2015-04-03,135,"1","Pre-drought",5,0.331166666666666,0.0589295424402924,0.0263540925558905,0.0731706912787319,"Pre-Drought"
2015-04-03,135,"2","Pre-drought",5,0.430083333333333,0.0436838786052703,0.0195360244164466,0.0542406993660677,"Pre-Drought"
2015-04-03,135,"3","Pre-drought",5,0.439916666666667,0.0348600874130353,0.0155899050314264,0.0432845155150022,"Pre-Drought"
2015-04-03,135,"4","Pre-drought",5,0.487,0.0175875784764889,0.00786540420660828,0.0218378630098397,"Pre-Drought"
2015-04-03,135,"5","Pre-drought",5,0.435166666666667,0.0221629852832752,0.00991158833554616,0.0275189809189627,"Pre-Drought"
2015-04-03,135,"6","Pre-drought",5,0.469083333333334,0.0376414000802306,0.0168337458695323,0.0467379713216066,"Pre-Drought"
2015-04-03,135,"7","Pre-drought",5,0.50425,0.00682367203197809,0.00305163890393343,0.00847270789765712,"Pre-Drought"
2015-04-04,136,"1","Pre-drought",5,0.303416666666667,0.0475378138958868,0.0212595566745874,0.0590259920678333,"Pre-Drought"
2015-04-04,136,"2","Pre-drought",5,0.41525,0.0462007996563794,0.0206616257293026,0.0573658696215511,"Pre-Drought"
2015-04-04,136,"3","Pre-drought",5,0.421833333333333,0.0383939737748284,0.0171703070573721,0.0476724149841838,"Pre-Drought"
2015-04-04,136,"4","Pre-drought",5,0.476166666666667,0.022731066602535,0.0101656420248687,0.0282243470411397,"Pre-Drought"
2015-04-04,136,"5","Pre-drought",5,0.4275,0.0223451461296531,0.00999305314261411,0.0277451634837924,"Pre-Drought"
2015-04-04,136,"6","Pre-drought",5,0.456166666666667,0.0428289962136247,0.0191537093883492,0.0531792226776631,"Pre-Drought"
2015-04-04,136,"7","Pre-drought",5,0.501166666666667,0.0105795596946816,0.00473132292986498,0.0131362583897337,"Pre-Drought"
2015-04-05,137,"1","Pre-drought",5,0.358333333333333,0.0646216284312853,0.0288996707978174,0.0802383495284278,"Pre-Drought"
2015-04-05,137,"2","Pre-drought",5,0.437666666666667,0.0415389709924441,0.0185767925708994,0.0515774448037483,"Pre-Drought"
2015-04-05,137,"3","Pre-drought",5,0.45225,0.0320922606627277,0.0143520952787003,0.0398478046858798,"Pre-Drought"
2015-04-05,137,"4","Pre-drought",5,0.49425,0.0145874994049318,0.00652372805823303,0.0181127728349226,"Pre-Drought"
2015-04-05,137,"5","Pre-drought",5,0.44325,0.0257902867159109,0.0115337668511973,0.0320228705184994,"Pre-Drought"
2015-04-05,137,"6","Pre-drought",5,0.47725,0.0362255664782026,0.0162005658337397,0.0449799817105213,"Pre-Drought"
2015-04-05,137,"7","Pre-drought",5,0.504666666666667,0.00938841632604277,0.00419862742122009,0.0116572585521958,"Pre-Drought"
2015-04-06,138,"1","Pre-drought",5,0.357166666666667,0.0643014007537073,0.0287564606267491,0.0798407343499507,"Pre-Drought"
2015-04-06,138,"2","Pre-drought",5,0.43775,0.0433559636420794,0.0193893763867398,0.0538335391618014,"Pre-Drought"
2015-04-06,138,"3","Pre-drought",5,0.456333333333334,0.033538949165278,0.0149990740454943,0.0416441057161119,"Pre-Drought"
2015-04-06,138,"4","Pre-drought",5,0.493916666666667,0.0140114040854027,0.00626609039903574,0.0173974560171297,"Pre-Drought"
2015-04-06,138,"5","Pre-drought",5,0.4465,0.0274029220866844,0.0122549593135913,0.0340252218006188,"Pre-Drought"
2015-04-06,138,"6","Pre-drought",5,0.480166666666667,0.0385079807745526,0.0172212925376309,0.0478139733712846,"Pre-Drought"
2015-04-06,138,"7","Pre-drought",5,0.509833333333333,0.00681221329671931,0.00304651440173847,0.00845847999862134,"Pre-Drought"
2015-04-07,139,"1","Pre-drought",5,0.341333333333333,0.0574806730804169,0.0257061384800509,0.0713716823564739,"Pre-Drought"
2015-04-07,139,"2","Pre-drought",5,0.43,0.0435850063413762,0.0194918073958153,0.0541179332355695,"Pre-Drought"
2015-04-07,139,"3","Pre-drought",5,0.44675,0.0349570669218369,0.0156332755862473,0.0434049314796446,"Pre-Drought"
2015-04-07,139,"4","Pre-drought",5,0.486,0.0177819548044265,0.00795233194310531,0.0220792130983428,"Pre-Drought"
2015-04-07,139,"5","Pre-drought",5,0.43775,0.0252566685363603,0.0112951255464963,0.0313602960361643,"Pre-Drought"
2015-04-07,139,"6","Pre-drought",5,0.46875,0.0416906181159365,0.0186446112262437,0.05176573957742,"Pre-Drought"
2015-04-07,139,"7","Pre-drought",5,0.504916666666667,0.00678540099527403,0.00303452357600549,0.00842518812920775,"Pre-Drought"
2015-04-08,140,"1","Pre-drought",5,0.33675,0.0594925006945319,0.0266058551408853,0.0738696962755127,"Pre-Drought"
2015-04-08,140,"2","Pre-drought",5,0.433416666666667,0.0466828468973826,0.0208772038091525,0.0579644103261383,"Pre-Drought"
2015-04-08,140,"3","Pre-drought",5,0.457583333333333,0.0313960476104168,0.0140407393363424,0.0389833420037459,"Pre-Drought"
2015-04-08,140,"4","Pre-drought",5,0.490916666666667,0.0129448617004755,0.00578911814431936,0.0160731687352072,"Pre-Drought"
2015-04-08,140,"5","Pre-drought",5,0.444166666666667,0.0248729410091461,0.0111235173793586,0.0308838353805027,"Pre-Drought"
2015-04-08,140,"6","Pre-drought",5,0.475666666666667,0.0438387987720669,0.0196053068212552,0.0544330581597749,"Pre-Drought"
2015-04-08,140,"7","Pre-drought",5,0.509,0.00637785883610908,0.00285226518168752,0.0079191577024224,"Pre-Drought"
2015-04-09,141,"1","Pre-drought",5,0.315583333333333,0.0521928847854017,0.0233413676643946,0.0648060260004303,"Pre-Drought"
2015-04-09,141,"2","Pre-drought",5,0.423166666666667,0.0484925538384789,0.0216865293570815,0.0602114582821971,"Pre-Drought"
2015-04-09,141,"3","Pre-drought",5,0.4435,0.0350527875734108,0.0156760831630013,0.0435237843665885,"Pre-Drought"
2015-04-09,141,"4","Pre-drought",5,0.48325,0.0177203390674857,0.00792477654784867,0.0220027070560607,"Pre-Drought"
2015-04-09,141,"5","Pre-drought",5,0.436166666666667,0.0237013390385907,0.0105995610496116,0.0294290993934394,"Pre-Drought"
2015-04-09,141,"6","Pre-drought",5,0.46375,0.0451425212213743,0.020188349225344,0.0560518433887299,"Pre-Drought"
2015-04-09,141,"7","Pre-drought",5,0.505916666666667,0.00540383094562445,0.00241666666666665,0.00670974233756128,"Pre-Drought"
2015-04-10,142,"1","Pre-drought",5,0.316333333333333,0.0572074380847648,0.0255839440752289,0.0710324162993234,"Pre-Drought"
2015-04-10,142,"2","Pre-drought",5,0.426583333333333,0.0497776305181353,0.0222612331194837,0.0618070917302575,"Pre-Drought"
2015-04-10,142,"3","Pre-drought",5,0.45125,0.0338001171102507,0.0151158719011949,0.0419683885508694,"Pre-Drought"
2015-04-10,142,"4","Pre-drought",5,0.485666666666667,0.0149785726585976,0.0066986213341088,0.0185983544146599,"Pre-Drought"
2015-04-10,142,"5","Pre-drought",5,0.43975,0.0245861580298074,0.0109952641320403,0.0305277472797603,"Pre-Drought"
2015-04-10,142,"6","Pre-drought",5,0.471583333333333,0.042899875355944,0.0191854075044318,0.0532672307569046,"Pre-Drought"
2015-04-10,142,"7","Pre-drought",5,0.50725,0.00471956624654793,0.00211065419031894,0.00586011549547624,"Pre-Drought"
2015-04-11,143,"1","Pre-drought",5,0.345666666666667,0.0742769545163387,0.0332176638920386,0.0922270203191562,"Pre-Drought"
2015-04-11,143,"2","Pre-drought",5,0.437916666666667,0.048807836062574,0.0218275278541162,0.0606029328691295,"Pre-Drought"
2015-04-11,143,"3","Pre-drought",5,0.46225,0.0322918010749892,0.0144413324639153,0.0400955668319717,"Pre-Drought"
2015-04-11,143,"4","Pre-drought",5,0.495916666666667,0.0132693778636711,0.00593424618445989,0.0164761087718823,"Pre-Drought"
2015-04-11,143,"5","Pre-drought",5,0.445083333333333,0.0269522468657275,0.0120534112276244,0.033465634603874,"Pre-Drought"
2015-04-11,143,"6","Pre-drought",5,0.481333333333333,0.0384524869156726,0.017196474929473,0.047745068644592,"Pre-Drought"
2015-04-11,143,"7","Pre-drought",5,0.509416666666667,0.00541346058963717,0.00242097317438896,0.00672169911984739,"Pre-Drought"
2015-04-12,144,"1","Pre-drought",5,0.336333333333333,0.0705603809592259,0.0315555616686222,0.0876122847366131,"Pre-Drought"
2015-04-12,144,"2","Pre-drought",5,0.4325,0.0509092670564233,0.0227673163645706,0.0632122040789017,"Pre-Drought"
2015-04-12,144,"3","Pre-drought",5,0.455583333333333,0.033240234572645,0.0148654848184946,0.0412732025607013,"Pre-Drought"
2015-04-12,144,"4","Pre-drought",5,0.49225,0.0138462540060481,0.00619223303825047,0.0171923951092946,"Pre-Drought"
2015-04-12,144,"5","Pre-drought",5,0.442416666666667,0.0260031381653149,0.0116289569131926,0.0322871605001897,"Pre-Drought"
2015-04-12,144,"6","Pre-drought",5,0.475833333333333,0.0398303694852723,0.0178126827476004,0.0494559358250164,"Pre-Drought"
2015-04-12,144,"7","Pre-drought",5,0.509333333333333,0.00546929560770329,0.00244594335357312,0.00679102745161916,"Pre-Drought"
2015-04-13,145,"1","Pre-drought",5,0.323,0.0634561583124742,0.0283784567155361,0.0787912272409177,"Pre-Drought"
2015-04-13,145,"2","Pre-drought",5,0.425916666666667,0.0505948984582438,0.0226267264534665,0.0628218639083764,"Pre-Drought"
2015-04-13,145,"3","Pre-drought",5,0.447583333333333,0.0362073503894201,0.0161924193511794,0.0449573634488919,"Pre-Drought"
2015-04-13,145,"4","Pre-drought",5,0.486083333333333,0.0178647503636506,0.00798935924283735,0.0221820173634425,"Pre-Drought"
2015-04-13,145,"5","Pre-drought",5,0.439,0.0264994758858027,0.0118509258897542,0.03290344517867,"Pre-Drought"
2015-04-13,145,"6","Pre-drought",5,0.468666666666667,0.0425912011648728,0.0190473642096048,0.0528839611266768,"Pre-Drought"
2015-04-13,145,"7","Pre-drought",5,0.50625,0.00433012701892219,0.00193649167310371,0.00537656282704507,"Pre-Drought"
2015-04-14,146,"1","Pre-drought",5,0.36125,0.0868142773396173,0.0388245251097808,0.10779416270268,"Pre-Drought"
2015-04-14,146,"2","Pre-drought",5,0.440083333333333,0.0533499323127761,0.023858815049276,0.0662426902593818,"Pre-Drought"
2015-04-14,146,"3","Pre-drought",5,0.468666666666667,0.0325619068510703,0.0145621274392019,0.0404309474498385,"Pre-Drought"
2015-04-14,146,"4","Pre-drought",5,0.501,0.00989791644741452,0.00442648280240642,0.0122898865099835,"Pre-Drought"
2015-04-14,146,"5","Pre-drought",5,0.44975,0.029324868570322,0.0131144799108974,0.0364116335558259,"Pre-Drought"
2015-04-14,146,"6","Pre-drought",5,0.4845,0.0334482394487695,0.0149585074270278,0.041531474726836,"Pre-Drought"
2015-04-14,146,"7","Pre-drought",5,0.508583333333333,0.00496165854886806,0.00221892115928239,0.00616071279150941,"Pre-Drought"
2015-04-15,147,"1","Pre-drought",5,0.359333333333333,0.084422363249714,0.0377548286095081,0.10482420909045,"Pre-Drought"
2015-04-15,147,"2","Pre-drought",5,0.4365,0.0517544616970901,0.0231452988987205,0.0642616518356924,"Pre-Drought"
2015-04-15,147,"3","Pre-drought",5,0.462333333333333,0.0353229151307383,0.0157968878791573,0.0438591920294448,"Pre-Drought"
2015-04-15,147,"4","Pre-drought",5,0.497166666666667,0.0122417772856357,0.00547468923521886,0.0152001741296024,"Pre-Drought"
2015-04-15,147,"5","Pre-drought",5,0.446333333333333,0.0274041891566481,0.0122555259645055,0.0340267950757759,"Pre-Drought"
2015-04-15,147,"6","Pre-drought",5,0.480916666666667,0.0389024777845546,0.0173977169638879,0.0483038061060032,"Pre-Drought"
2015-04-15,147,"7","Pre-drought",5,0.509,0.00521749194749936,0.00233333333333327,0.00647837191212799,"Pre-Drought"
2015-04-16,148,"1","Pre-drought",5,0.335083333333333,0.0702960011506898,0.0314373274238692,0.0872840138465019,"Pre-Drought"
2015-04-16,148,"2","Pre-drought",5,0.427,0.0506669065235549,0.0226589294392593,0.0629112737306536,"Pre-Drought"
2015-04-16,148,"3","Pre-drought",5,0.446666666666667,0.0391998972504325,0.0175307269925948,0.0486731011491488,"Pre-Drought"
2015-04-16,148,"4","Pre-drought",5,0.48625,0.0177804902444599,0.00795167697197684,0.0220773946069591,"Pre-Drought"
2015-04-16,148,"5","Pre-drought",5,0.43725,0.0249819379196697,0.0111722622796122,0.0310191729202153,"Pre-Drought"
2015-04-16,148,"6","Pre-drought",5,0.467916666666667,0.0430005248675977,0.0192304193344237,0.0533922036319617,"Pre-Drought"
2015-04-16,148,"7","Pre-drought",5,0.506083333333333,0.00436606229914329,0.00195256241897668,0.00542118237076097,"Pre-Drought"
2015-04-17,149,"1","Pre-drought",5,0.343583333333333,0.0727615015726802,0.0325399327322942,0.0903453369580436,"Pre-Drought"
2015-04-17,149,"2","Pre-drought",5,0.433333333333333,0.0515724948225526,0.0230639208384967,0.0640357101187136,"Pre-Drought"
2015-04-17,149,"3","Pre-drought",5,0.456166666666667,0.0351119242170268,0.0157025298740186,0.043597212207941,"Pre-Drought"
2015-04-17,149,"4","Pre-drought",5,0.492583333333333,0.0146350274266152,0.00654498323569709,0.0181717866683528,"Pre-Drought"
2015-04-17,149,"5","Pre-drought",5,0.443583333333333,0.0249402062719796,0.0111535993194026,0.0309673562356928,"Pre-Drought"
2015-04-17,149,"6","Pre-drought",5,0.47525,0.0367536846225426,0.0164367474479188,0.0456357269971464,"Pre-Drought"
2015-04-17,149,"7","Pre-drought",5,0.508,0.00516565850379004,0.00231015271260488,0.00641401219117121,"Pre-Drought"
2015-04-18,150,"1","Pre-drought",5,0.368083333333334,0.0858685202957276,0.0384015697017134,0.106619850230234,"Pre-Drought"
2015-04-18,150,"2","Pre-drought",5,0.4445,0.0487263119086828,0.0217910691441345,0.0605017072622588,"Pre-Drought"
2015-04-18,150,"3","Pre-drought",5,0.470083333333333,0.0339198401463739,0.0151694136706437,0.0421170443345792,"Pre-Drought"
2015-04-18,150,"4","Pre-drought",5,0.499916666666667,0.0108988404072274,0.00487410960529638,0.0135326977558227,"Pre-Drought"
2015-04-18,150,"5","Pre-drought",5,0.451333333333333,0.0271448020397605,0.0121395245193359,0.0337047234311387,"Pre-Drought"
2015-04-18,150,"6","Pre-drought",5,0.485833333333333,0.0351151379986846,0.0157039671208689,0.0436012026449236,"Pre-Drought"
2015-04-18,150,"7","Pre-drought",5,0.511916666666667,0.00761258096107284,0.00340444970263591,0.00945226771277555,"Pre-Drought"
2015-04-19,151,"1","Drought",5,0.340333333333333,0.0729746198269569,0.0326352421130559,0.090609958221739,"Pre-Drought"
2015-04-19,151,"2","Drought",5,0.4305,0.0498908530917464,0.0223118677937201,0.0619476761236945,"Pre-Drought"
2015-04-19,151,"3","Drought",5,0.453083333333333,0.0379493906406942,0.0169714834354573,0.0471203921123209,"Pre-Drought"
2015-04-19,151,"4","Drought",5,0.486583333333333,0.0172486915767866,0.00771384937772457,0.0214170793470164,"Pre-Drought"
2015-04-19,151,"5","Drought",5,0.438666666666667,0.0253129715319592,0.0113203050115956,0.0314302054387906,"Pre-Drought"
2015-04-19,151,"6","Drought",5,0.470333333333333,0.038673086751498,0.0172951301752192,0.0480189795187461,"Pre-Drought"
2015-04-19,151,"7","Drought",5,0.507916666666667,0.00448763733927871,0.0020069324297987,0.0055721377211773,"Pre-Drought"
2015-04-20,152,"1","Drought",5,0.31725,0.0603732602693903,0.0269997427971288,0.0749633037306877,"Pre-Drought"
2015-04-20,152,"2","Drought",5,0.421833333333333,0.0511691435339698,0.0228835366584801,0.0635348833450513,"Pre-Drought"
2015-04-20,152,"3","Drought",5,0.439083333333333,0.0391360696090506,0.0175021824036002,0.0485938486647546,"Pre-Drought"
2015-04-20,152,"4","Drought",5,0.480166666666667,0.0241353964357559,0.0107936774188513,0.0299680528366536,"Pre-Drought"
2015-04-20,152,"5","Drought",5,0.433083333333333,0.0267456512560661,0.0119610188622133,0.0332091122731705,"Pre-Drought"
2015-04-20,152,"6","Drought",5,0.463416666666667,0.0396812385699396,0.0177459893747543,0.0492707653364286,"Pre-Drought"
2015-04-20,152,"7","Drought",5,0.506166666666667,0.0057539237819846,0.00257323294277405,0.00714444000849872,"Pre-Drought"
2015-04-21,153,"1","Drought",5,0.294,0.0513697787290025,0.0229732634454344,0.0637840048434959,"Pre-Drought"
2015-04-21,153,"2","Drought",5,0.408666666666667,0.0520603282526896,0.0232820865807933,0.0646414353260349,"Pre-Drought"
2015-04-21,153,"3","Drought",5,0.424166666666667,0.0431204707766508,0.0192840607756769,0.0535411361489649,"Pre-Drought"
2015-04-21,153,"4","Drought",5,0.469166666666667,0.0266975732355333,0.0119395177177863,0.0331494155259701,"Pre-Drought"
2015-04-21,153,"5","Drought",5,0.423666666666667,0.0296791289367538,0.0132729099631125,0.0368515058988148,"Pre-Drought"
2015-04-21,153,"6","Drought",5,0.456416666666667,0.0410110926728638,0.0183407182096134,0.0509219972988932,"Pre-Drought"
2015-04-21,153,"7","Drought",5,0.504333333333333,0.00900713451782648,0.00402811301286896,0.0111838346577636,"Pre-Drought"
2015-04-22,154,"1","Drought",5,0.276,0.036411994360833,0.0162839389174323,0.0452114625006448,"Pre-Drought"
2015-04-22,154,"2","Drought",5,0.39175,0.0544977063737552,0.024372115213908,0.0676678399889716,"Pre-Drought"
2015-04-22,154,"3","Drought",5,0.406583333333333,0.0463272627917706,0.0207181817627792,0.0575228943438664,"Pre-Drought"
2015-04-22,154,"4","Drought",5,0.458,0.0281942049798258,0.0126088317812907,0.035007729281427,"Pre-Drought"
2015-04-22,154,"5","Drought",5,0.414583333333333,0.0342605417677861,0.0153217800677481,0.0425400812720164,"Pre-Drought"
2015-04-22,154,"6","Drought",5,0.445083333333333,0.0408911155794671,0.0182870628222978,0.0507730260614133,"Pre-Drought"
2015-04-22,154,"7","Drought",5,0.501833333333333,0.0124777579894964,0.00558022301426101,0.0154931828738571,"Pre-Drought"
2015-04-23,154.1,"1","Drought",5,0.262666666666667,0.0251705984787366,0.0112566338465616,0.0312534259442897,"Pre-Drought"
2015-04-23,154.1,"2","Drought",5,0.379666666666667,0.0556194597740355,0.0248737785853117,0.0690606808009623,"Pre-Drought"
2015-04-23,154.1,"3","Drought",5,0.389333333333334,0.0497272072299349,0.0222386831394707,0.0617444829486282,"Pre-Drought"
2015-04-23,154.1,"4","Drought",5,0.445083333333333,0.0298657296169971,0.0133563603242469,0.0370832012455132,"Pre-Drought"
2015-04-23,154.1,"5","Drought",5,0.406,0.0412074696572788,0.0184285406668871,0.0511658315305171,"Pre-Drought"
2015-04-23,154.1,"6","Drought",5,0.435416666666667,0.0411636301174284,0.0184089350286455,0.051111397552187,"Pre-Drought"
2015-04-23,154.1,"7","Drought",5,0.4985,0.0208865985742054,0.00934077084613471,0.025934137494525,"Pre-Drought"
2015-04-24,155,"1","Drought",5,0.250166666666667,0.0220235038588825,0.00984921034623803,0.027345791855876,"Pre-Drought"
2015-04-24,155,"2","Drought",5,0.367583333333333,0.0578524824205688,0.0258724166719007,0.0718333446283364,"Pre-Drought"
2015-04-24,155,"3","Drought",5,0.370083333333333,0.0508942599361113,0.0227606049763378,0.0631935702778936,"Pre-Drought"
2015-04-24,155,"4","Drought",5,0.432833333333333,0.0285019492510793,0.0127464592033325,0.0353898442636959,"Pre-Drought"
2015-04-24,155,"5","Drought",5,0.396166666666667,0.0493423767049062,0.0220665816967145,0.0612666527402901,"Pre-Drought"
2015-04-24,155,"6","Drought",5,0.422333333333333,0.0406443330066514,0.0181766983006022,0.0504666050253639,"Pre-Drought"
2015-04-24,155,"7","Drought",5,0.48875,0.0224033417646168,0.0100190790217687,0.0278174229085795,"Pre-Drought"
2015-04-25,156,"1","Drought",5,0.237083333333333,0.0211742932454533,0.00946943181446963,0.0262913576102885,"Pre-Drought"
2015-04-25,156,"2","Drought",5,0.35225,0.0607580870246003,0.0271718425539708,0.0754411292581774,"Pre-Drought"
2015-04-25,156,"3","Drought",5,0.34925,0.0533393551287936,0.0238540847887969,0.0662295569508283,"Pre-Drought"
2015-04-25,156,"4","Drought",5,0.419833333333333,0.0278989371561791,0.0124767839962422,0.0346411058549769,"Pre-Drought"
2015-04-25,156,"5","Drought",5,0.382416666666667,0.0571679725312463,0.0255662945431415,0.0709834133423502,"Pre-Drought"
2015-04-25,156,"6","Drought",5,0.410333333333334,0.0400362249163875,0.0179047440951027,0.0497115391026669,"Pre-Drought"
2015-04-25,156,"7","Drought",5,0.481,0.027794508850171,0.0124300822380404,0.0345114409870132,"Pre-Drought"
2015-04-26,157,"1","Drought",5,0.224583333333333,0.0216406093311212,0.00967797470778067,0.0268703655056457,"Drought"
2015-04-26,157,"2","Drought",5,0.338666666666667,0.0638271591879195,0.0285443733509776,0.0792518856712602,"Drought"
2015-04-26,157,"3","Drought",5,0.329333333333333,0.0547069211546605,0.0244656789083084,0.0679276144503138,"Drought"
2015-04-26,157,"4","Drought",5,0.405916666666667,0.0260498320532013,0.0116498390546822,0.0323451386197145,"Drought"
2015-04-26,157,"5","Drought",5,0.371416666666667,0.0670914850119678,0.0300042242396337,0.0833050815253879,"Drought"
2015-04-26,157,"6","Drought",5,0.397,0.040244909961109,0.0179980708842796,0.049970655809661,"Drought"
2015-04-26,157,"7","Drought",5,0.472916666666667,0.0328083661417159,0.0146723473847159,0.040736967078056,"Drought"
2015-04-27,158,"1","Drought",5,0.214583333333333,0.0220420211061608,0.00985749151097215,0.0273687840551674,"Drought"
2015-04-27,158,"2","Drought",5,0.32675,0.0665985328917488,0.0297837693495412,0.0826930006248738,"Drought"
2015-04-27,158,"3","Drought",5,0.312083333333333,0.0573669959316525,0.0256553005136258,0.0712305335334347,"Drought"
2015-04-27,158,"4","Drought",5,0.393,0.0276077434789589,0.0123465582248657,0.0342795411494681,"Drought"
2015-04-27,158,"5","Drought",5,0.358083333333333,0.0729687908933981,0.0326326353347212,0.0906027206447911,"Drought"
2015-04-27,158,"6","Drought",5,0.3855,0.04162226801178,0.018614044130411,0.0516808717138154,"Drought"
2015-04-27,158,"7","Drought",5,0.464416666666667,0.038721539727765,0.0173167990049482,0.0480791418349826,"Drought"
2015-04-28,159,"1","Drought",5,0.205916666666667,0.0232222056087127,0.0103852860657117,0.0288341766632241,"Drought"
2015-04-28,159,"2","Drought",5,0.314916666666667,0.0687016243945109,0.0307243004621568,0.0853043336287816,"Drought"
2015-04-28,159,"3","Drought",5,0.295666666666667,0.059624548682196,0.0266649087962271,0.0740336555078304,"Drought"
2015-04-28,159,"4","Drought",5,0.377833333333333,0.0292386017677543,0.0130759002239488,0.0363045191728374,"Drought"
2015-04-28,159,"5","Drought",5,0.345833333333333,0.083459799870623,0.0373243571798482,0.103629028796644,"Drought"
2015-04-28,159,"6","Drought",5,0.374166666666667,0.0402940580124553,0.018020050561034,0.0500316811755996,"Drought"
2015-04-28,159,"7","Drought",5,0.454916666666667,0.0411872418218178,0.0184194945038614,0.0511407153554636,"Drought"
2015-04-29,160,"1","Drought",5,0.198166666666667,0.0268832351723771,0.0120225482601097,0.0333799452687858,"Drought"
2015-04-29,160,"2","Drought",5,0.302416666666667,0.0691669176702271,0.0309323859409519,0.0858820715378448,"Drought"
2015-04-29,160,"3","Drought",5,0.279,0.0618161195715882,0.0276450090934653,0.0767548501807002,"Drought"
2015-04-29,160,"4","Drought",5,0.36175,0.0314692310042682,0.0140734679450376,0.0390742111891576,"Drought"
2015-04-29,160,"5","Drought",5,0.33275,0.0888802838716842,0.0397484713193128,0.110359448633601,"Drought"
2015-04-29,160,"6","Drought",5,0.361333333333333,0.0423643669058483,0.0189459208450438,0.0526023091936868,"Drought"
2015-04-29,160,"7","Drought",5,0.447916666666667,0.0448512200998418,0.0200580754034102,0.0556901452734866,"Drought"
2015-04-30,161,"1","Drought",5,0.18925,0.0279172885502871,0.0124849909891837,0.0346638921203577,"Drought"
2015-04-30,161,"2","Drought",5,0.291083333333333,0.0717221200188616,0.0320751071705146,0.0890547743022699,"Drought"
2015-04-30,161,"3","Drought",5,0.264166666666667,0.0628593834151538,0.0281115708680014,0.0780502333358833,"Drought"
2015-04-30,161,"4","Drought",5,0.347,0.0326617236906513,0.0146067668869223,0.0405548864259607,"Drought"
2015-04-30,161,"5","Drought",5,0.319916666666667,0.0954591426562518,0.0426906264106458,0.118528180735665,"Drought"
2015-04-30,161,"6","Drought",5,0.346333333333333,0.042491216412598,0.0190026496690448,0.0527598136594078,"Drought"
2015-04-30,161,"7","Drought",5,0.439333333333333,0.0475151657076162,0.0212494280968794,0.0589978706278332,"Drought"
